0.031478421306;0.0539205943154;0.0761757801842;0.0944380036318;0.113326227298
0.0243687110538;0.0411181795888;0.058431806494;0.0721695980196;0.0862121206795
0.0222534090274;0.0364615217178;0.052118275037;0.0642970051155;0.0772478014659
0.0213033625646;0.0343297673477;0.0489817339473;0.060562815624;0.0724820155668
0.0206022892895;0.0329989349885;0.0470744421019;0.0581387617386;0.0697775713606
0.0201752797492;0.0321682902241;0.0458763785005;0.0568148844442;0.0680346716022
0.019787159376;0.0314788005457;0.0449153587211;0.0556998777774;0.0667903133447
0.0194844790526;0.0309131057377;0.0441816441334;0.0547749508795;0.0657104750683
0.019197232985;0.0306042244249;0.0437852418517;0.0543178221303;0.0651684059748
0.0190140588868;0.030269981615;0.0433877888114;0.053688873024;0.0645140697991
0.018872819511;0.029993663288;0.0430541704998;0.0531648654437;0.063977582213
0.0186733254914;0.0297355022281;0.042734404423;0.0528168681105;0.0635304561936
0.0186155973165;0.0295641391701;0.0425351873431;0.0525664867634;0.0631811102103
0.0185138208668;0.0294095273901;0.0423355415422;0.0523102748262;0.0628235541952
0.0184045262949;0.0291962301529;0.0420470232717;0.0519253601023;0.0624084260473
0.0183269314704;0.0290421325894;0.0418806794976;0.0516672081818;0.0620958261007
0.0182724522921;0.028954652258;0.0417470985891;0.0514341562932;0.0618754890016
0.0182251818308;0.0288498796795;0.0415605090037;0.0511827642875;0.0616435227572
0.0182056641505;0.0287942198007;0.0414852214413;0.051080541323;0.0614917858848
0.01816694718;0.028721524717;0.0413612784907;0.0509457155921;0.0614314791444
0.0181453035323;0.0286645118727;0.0413228508274;0.0508596589775;0.0613216195867
0.0181051842497;0.0285779703413;0.0412361723784;0.050746945104;0.0612447171045
0.0180807331019;0.0285371548223;0.0411396590764;0.0506412252792;0.0611455145566
0.0180410846439;0.0284455213496;0.0410465371867;0.0505364940061;0.0610201724591
0.0180061808677;0.0284076659166;0.0410122110676;0.050476246821;0.060943581652
0.0179782376315;0.0283632684024;0.0409712979813;0.0504341692513;0.060880732115
0.0179434455684;0.0282808071847;0.0408720838343;0.0503465834457;0.0607659417215
0.0179344544449;0.0282531094439;0.0408418199848;0.050325811964;0.0607148432964
0.0179174487004;0.0282054000672;0.040773773449;0.0502449703872;0.0605966122087
